longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value
0.6137832675038262,-0.679742024296505,1.3794330510666744,-0.5696665290923714,-0.5624152749782975,-0.6282717686746895,-0.534995338008171,-0.5569978634471219,1,0,0,0,0,0.1997020526093491
0.6686876463739581,-0.8155161294658626,0.5848522652903408,-0.0173101082807894,-0.0567791892036048,0.3943037604209514,0.0378225078522313,-0.3705548001889292,1,0,0,0,0,-0.7726288047789979
-1.0383394057701505,0.4860425338817767,1.8561815225324745,-0.1305317148703834,-0.1873424977369762,-0.2264825927346924,-0.1583479873054407,-0.5149402667381169,1,0,0,0,0,-0.3228607878587197
-0.883608883499777,1.1227762684691105,-0.6864769919517926,0.7229850117280942,0.5058299766583771,0.5700313340738292,0.56094382827269,0.2819432834216172,0,1,0,0,0,-0.6591035442461338
0.5688615029737164,-0.6141959045595733,0.4259361081350742,0.0097347289207734,-0.0544053108666344,0.4614157985999399,0.0849034266900725,0.190721987931372,1,0,0,0,0,-0.4285866030114633
0.6437311105238994,-0.7967886666838826,-0.6070189133741593,-0.8199458699746317,-0.6170144767286164,-0.1258145354662096,-0.5820762568460123,-1.2831888574364003,1,0,0,0,0,-0.9771475947466004
1.112913984505027,-0.6891057556874967,0.1875618724021741,-0.472030082924017,-0.4365997231188669,-0.3324489688067796,-0.4303710739240792,-0.8828258029073739,0,1,0,0,0,-1.1626010737850194
-1.203052542380546,0.7529088785249978,0.5053941867127075,0.4300756732230312,-0.1256216609757461,-0.0887263038409791,-0.0615705430276558,2.4591476827681342,1,0,0,0,0,2.5404109377381365
-1.787035481271952,1.5488260467591637,-0.5275608347965259,-0.2167084842584144,-0.2419416994872951,-0.3333320219407136,-0.3702121220757264,-0.6072143180909152,1,0,0,0,0,-0.962415309028595
0.6437311105238994,-0.7733793382064084,1.1410588153337744,-0.6397997509879498,-0.5363026132716232,-0.2874132589761425,-0.4931456323745343,-1.2083905534019872,1,0,0,0,0,-0.9476830233105896
-1.3677656789909414,2.46178985738071,-0.8453931491070593,-0.8625758675974342,-0.8947582421541518,-1.0406575822218953,-1.0267293792034022,-0.8487165129606461,0,1,0,0,0,-1.1097381662086476
-1.352791757480905,1.057230148732179,1.8561815225324745,-0.259338481881217,-0.4959466815431266,-0.621207343603217,-0.5062236653850457,0.8140060963560639,0,0,0,1,0,0.7378637838376589
-0.998408948410048,1.8016467943158987,-1.0837673848399594,-1.115605530906972,-1.1487632242099832,-1.1307290018831695,-1.2019750215442555,-1.6030687262732262,0,1,0,0,0,-1.4243157965401716
0.6537137248639214,-0.7265606812514567,1.3794330510666744,-0.7750239369957644,-0.6834830701637873,-0.4551933544236138,-0.6474664218985696,-0.1930601617624399,1,0,0,0,0,-0.1677384852985466
0.7485485610941556,-0.8576529207253201,-0.5275608347965259,-0.5705833032347972,-0.4745817765103931,-0.5434986678170198,-0.534995338008171,0.0044894758456902,1,0,0,0,0,0.0983092626677835
-0.6090869891491179,0.2004487264565757,0.0286457152469074,-0.3299300908480084,-0.3606356163358145,-0.3589405628248013,-0.4852988125682274,-0.7277548643532699,1,0,0,0,0,-1.0343435275341502
1.2476792780953567,-1.176019788018987,0.2670199509798075,-0.0741501051111929,-0.0923873642581606,-0.1779146703683191,-0.1008046420591902,-0.6048456174001702,1,0,0,0,0,-0.5247797626996152
0.7784964041142217,-0.5065129935631874,-2.1167224063491927,0.0299037600541424,-0.0187971358120786,-0.0507550190818146,-0.1818884467243613,0.1054487630645533,0,1,0,0,0,-0.601907611458584
0.583835424483753,-0.7686974725109109,0.8232265010232409,-0.4688213734255265,-0.3748788863576368,-0.2759335682349997,-0.375443335279931,-0.5504181393061636,1,0,0,0,0,0.6052732123756116
0.7535398682641631,-0.7265606812514567,0.6643103438679743,-0.8515745778883239,-0.7903075953274548,-0.5081765424596575,-0.7887091784120934,-0.7152270695888856,1,0,0,0,0,-0.2284008382550389
1.2776271211154229,-1.3305213559703246,0.1875618724021741,0.5226698616080433,0.6577581902244819,0.4066665042960282,0.7832703894513849,-0.2255903179153374,1,0,0,0,0,-0.4467853088984109
0.7285833324141044,-0.8201979951613567,0.5053941867127075,-0.4642375027133972,-0.5552936399673863,-0.4922815860488443,-0.5951542898565237,-0.148107486431413,1,0,0,0,0,0.5992069770799624
-1.392722214841,2.3541069463843205,-0.9248512276846926,0.0688666611072415,0.0500453359600626,0.0905334823476349,0.0456693276585381,-0.9784160352272152,0,1,0,0,0,-1.1357363174757156
0.6786702607139872,-0.7780612039019026,1.8561815225324745,0.7261937212265847,0.878528875562728,2.035899536404368,1.026521803446898,-0.3582375565970553,1,0,0,0,0,-0.3401928887034317
0.7535398682641631,-0.8295617265523484,-1.004309306262326,1.3601430407140682,0.9497452256718396,1.4301250865256032,1.0291374100490005,0.6354060642738937,1,0,0,0,0,0.7525960695556642
0.8234181686443315,-0.927880906157746,-0.0508123633307258,-0.7099329728835282,-0.2728021178679101,-0.546147827218822,-0.1949664797348728,-1.5267439262381106,1,0,0,0,0,0.160704825708747
0.5488962742936724,-0.717196949860465,0.2670199509798075,2.4776907203311938,1.4316425280768283,1.1855193684258687,1.586261616296789,3.856839003687047,1,0,0,0,0,2.5404109377381365
0.7685137897741997,-0.717196949860465,0.1875618724021741,0.0051508582086441,0.0025677692206548,0.0419655599812616,0.053516147464845,0.0364932540673111,0,1,0,0,0,0.1477057500752129
1.077974834314947,-0.7967886666838826,0.5053941867127075,-0.84469877182013,-0.920870903860826,-0.6680091597017223,-0.971801640559254,0.0762874256718265,0,1,0,0,0,-1.0187446367739093
0.5938180388237821,-0.7780612039019026,1.0616007367561409,-0.3560581539071454,-0.4769556548473635,-0.5408495084152176,-0.4539115333429999,1.1308329731914852,1,0,0,0,0,0.759528909893549
0.7735050969442142,-0.8763803835073001,-0.2891865990636258,-0.4018968610284386,-0.3179058062703475,-0.0189651062601884,-0.2995907438189645,-0.1272629203528575,1,0,0,0,0,-0.0958102667929915
1.2576618924353786,-1.2556115048424012,-0.9248512276846926,0.9984756415270656,1.312948611228309,1.4018673862397133,1.5130246314379248,-0.3336030694133078,1,0,0,0,0,-0.3384596786189605
-0.968461105389982,1.3662332846348542,1.299974972489041,0.1816298806256226,0.2209645762219305,-0.0745974536980342,0.2549178558267216,-0.5416276278538434,0,1,0,0,0,-0.597574586247406
0.7485485610941556,-0.8061523980748743,0.0286457152469074,-0.1140297803067178,0.0761579976667368,0.4879073926179617,0.1267531323237092,-0.3552898401819061,1,0,0,0,0,-0.4129877122512224
0.9332269263845951,-0.9512902346352202,-0.2891865990636258,-0.6026703982197024,-0.5766585450001198,-0.9090826652657203,-0.5794606502439099,-0.398768657305358,1,0,0,0,0,-1.1244704519266528
0.7136094109040678,-0.6844238899919991,1.8561815225324745,0.0143185996329027,-0.1232477826387757,0.225640611839546,0.0116664418312083,0.0956581335428073,1,0,0,0,0,-0.2925296113804735
0.6537137248639214,-0.7312425469469508,1.3794330510666744,-0.1351155855825127,0.3918838164837985,0.834947274254047,0.3883137925339386,-0.7721285239598924,1,0,0,0,0,-0.2180015777482116
-1.2479743069106486,1.080639477209653,1.1410588153337744,-0.5417049177483826,-0.7214651235553134,-0.6556464158266454,-0.6317727822859558,0.3181054473003235,0,0,0,1,0,0.5099466577296952
-1.0383394057701505,1.932739033789762,0.1875618724021741,-0.4752387924225075,-0.5220593432498009,-0.5576275179599648,-0.5140704851913526,-0.4583020013327483,0,1,0,0,0,-0.9546158636484744
1.2776271211154229,-1.339885087361313,0.4259361081350742,0.3182292278470761,0.4393613832232062,0.1470488829194147,0.409238645350757,-0.6331647501028543,1,0,0,0,0,-0.3696574601394422
0.6087919603338188,-0.735924412642445,1.8561815225324745,0.092244401739101,0.1521221044497893,-0.2308978584043627,0.1345999521300161,-0.3313922821019459,1,0,0,0,0,0.3738896660987055
0.9332269263845951,-0.998108891590172,-1.957806249193926,2.217785250953462,1.184759181031908,1.3630130483466147,1.327316562688662,2.5731611426826584,1,0,0,0,0,1.974509179107865
-1.252965614080663,1.024457088863713,-1.957806249193926,-0.2707981586615403,-0.7143434885444023,-0.5258376051383387,-0.6474664218985696,3.932795339170269,0,0,0,1,0,2.5404109377381365
0.6636963392039505,-0.8108342637703684,0.8232265010232409,-0.9139152195732824,-0.9707223489372042,-0.8393214676849298,-0.9848796735697656,-1.4014133408011382,1,0,0,0,0,-0.9901466703801344
0.6038006531638042,-0.7452881440334367,1.6178072867995743,-0.7521045834351179,-0.8401590404038328,-0.8508011584260725,-0.7991716048205026,-0.5679465244176763,1,0,0,0,0,0.3045612627198572
1.1628270562051517,-1.3258394902748305,-0.2097285204859925,0.365443096182008,0.7954431337687644,0.0587435695260087,0.7806547828492827,-0.4973592438334763,0,0,0,0,1,0.2421656996788937
1.212740127905269,-1.3632944158387903,1.1410588153337744,-0.7163503918805093,-0.4603385064885708,-0.6759566379071288,-0.5768450436418077,-0.956834540044872,0,0,0,0,1,-0.3297936281966045
0.7136094109040678,-0.679742024296505,1.6972653653772076,-0.5238278219710782,-0.5030683165540378,-0.3757185723695485,-0.4617583531493067,-0.2968092520170693,1,0,0,0,0,-0.4545847542785314
-1.5274875084313224,1.558189778150155,-0.9248512276846926,-0.425274601660298,-0.1873424977369762,-0.6997990725233484,-0.490530025772432,-1.116274415428572,0,1,0,0,0,-1.237995712459517
0.3043222229630863,0.4813606681862792,-0.8453931491070593,-0.611379752572748,-0.2704282395309397,-0.9761947034447088,-0.9587236075487424,-0.3549213756300124,0,1,0,0,0,-1.0993389057018204
-1.3478004503108902,0.9027285807808412,-1.8783481706162928,1.047523058146849,1.5218499048817031,0.3395544661170397,1.4999465984274134,0.9595495943540604,0,0,0,1,0,0.9995785065928112
0.6686876463739581,-0.6937876213829908,0.9026845796008742,-0.2345855800357187,-0.3986176697273407,-0.3774846786374166,-0.3335936296462943,0.771790586267676,1,0,0,0,0,1.417282136950372
0.8383920901543681,-0.91383530907126,-1.6399739348833928,1.2111672425698656,2.461905726321977,0.8508422306648601,2.279397365853897,-0.2788597645605352,1,0,0,0,0,-0.221467997917154
0.6237658818438553,-0.7686974725109109,1.6178072867995743,-0.5632491100953902,-0.6383793817613499,-0.4737374702362291,-0.5663826172333984,-0.9963128848906214,1,0,0,0,0,-0.802959981257244
0.6936441822240167,-0.8716985178118026,0.5848522652903408,-0.3679762177586816,0.3562756414292427,-0.2626877712259889,0.3150768076750744,-1.4329960166777378,0,0,0,0,1,-0.8176922669752492
1.0480269912948734,-0.7733793382064084,-1.6399739348833928,4.341034164811759,3.264276604217968,3.8717670018532777,3.1843972501812905,0.5884531528040157,0,1,0,0,0,-0.4225203677158141
-1.3478004503108902,0.7903638040889578,0.6643103438679743,-0.013184624639873,-0.009301622464197,-0.0701821880283639,0.0195132616375152,0.8024257818679777,0,0,0,0,1,0.6139392627979676
0.6936441822240167,-0.8529710550298226,-0.1302704419083592,-0.9922994087506938,-0.9636007139262932,-0.9806099691143793,-1.055501051826527,-1.116274415428572,0,0,0,0,1,-0.4563179643630026
1.2376966637553275,-1.3492488187523046,-0.0508123633307258,-0.6489674924122084,-0.3487662246509626,-0.1231653760644074,-0.2708190711958393,-1.390727868796222,0,0,0,0,1,-0.8826876451429194
-1.138165549170385,0.8184549982619295,-1.322141620572859,4.74166446505186,4.819166914933572,5.973433460616339,5.271651318658921,0.721574131623883,1,0,0,0,0,0.6902005065147007
-0.8736262691597478,1.3943244788078255,-0.5275608347965259,0.5804266325808726,0.7289745403335935,0.3925376541530833,0.6891085517757024,-0.5772634138012732,0,1,0,0,0,-0.1443401491581853
-0.8386871189696672,1.094685074296139,0.4259361081350742,-0.6177971715697291,-0.4603385064885708,-0.5117087549953937,-0.5402265512123755,-1.095482487143144,0,1,0,0,0,-1.2457951578396371
0.818426861474317,-0.8389254579433367,-0.4481027562188925,0.1073711750891278,0.273189899635279,0.2247575587056119,0.2575334624288239,-0.3371824393459889,1,0,0,0,0,-0.1469399642848921
1.2177314350752837,-0.3520114256118464,-0.6070189133741593,0.2833918104348933,0.3111719530268053,0.1081945450263161,0.1189063125174024,-0.8071326563897903,0,1,0,0,0,-1.2977914603737737
0.7136094109040678,-0.7874249352928909,0.5848522652903408,-0.3180120269964722,-0.4342258447818965,-0.471971363968361,-0.3963681880967494,-0.109050243930685,1,0,0,0,0,0.6520698846563342
-1.2779221499307218,0.6264985047466285,-0.1302704419083592,-0.7539381317199696,-0.816420257034129,-0.7792738545774137,-0.901180262302492,0.4464363869455731,0,0,0,0,1,1.240494708334309
0.7535398682641631,-0.735924412642445,-0.0508123633307258,-0.2332104188220799,0.2067213062001082,1.53167619692802,0.3150768076750744,-0.6813283308146688,1,0,0,0,0,-0.2855967710425887
-1.3478004503108902,1.043184551645693,1.8561815225324745,-0.3973129903163093,-0.3938699130533999,-0.5090595955935915,-0.3519028758610104,-0.6207422309247254,0,0,0,1,0,0.1035088929211972
0.5488962742936724,-0.6750601586010108,0.9821426581785077,-0.7021403926729084,-0.8116725003601882,-0.8216604050062486,-0.793940391616298,0.6433543710361713,1,0,0,0,0,0.1572384055398046
-0.9335219551998942,1.4411431357627775,-0.2891865990636258,-0.1374075209385773,-0.3131580495964067,-0.2238334333328902,-0.2394317919706118,-0.1883227603809498,0,1,0,0,0,-0.9156186367478724
-1.108217706150319,1.1040488056871305,-0.8453931491070593,0.4630795423503622,-0.009301622464197,0.1991490178215242,0.0927502464963794,0.9798151447082116,0,1,0,0,0,-0.3653244349282642
0.6986354893940312,-0.754651875424425,1.0616007367561409,-0.7745655499245515,-0.6312577467504388,-0.2070554237881431,-0.6239259624796489,-0.7478098635349106,1,0,0,0,0,-0.6487042837393066
1.2027575135652468,-1.3492488187523046,-0.4481027562188925,-0.0741501051111929,0.1331310777540262,-0.2812318870386041,0.0953658530984817,-0.4738301503054097,0,0,0,0,1,0.3348924391981033
0.6387398033538848,-0.717196949860465,0.8232265010232409,-0.2015817109083877,0.1046445377103815,-0.2300148052704287,0.1005970663026863,-0.4889898347261775,1,0,0,0,0,0.4102870778726008
-1.5125135869212858,1.1602311940330703,-0.4481027562188925,2.7531813501301654,1.7948459136332977,1.9149212570554015,1.970755786805826,0.8030047975923821,1,0,0,0,0,0.8201912628500412
-1.2080438495505534,1.019775223168219,-0.9248512276846926,-0.9950497311779714,-1.079920752437842,-1.1298459487492354,-1.1104287904706756,0.5427635483692016,1,0,0,0,0,-0.1590724348761906
0.8284094758143461,-0.8670166521163084,-0.2097285204859925,0.7614895257099804,1.184759181031908,1.9166873633232695,1.2226922986045703,-0.4346149944252986,1,0,0,0,0,-0.1980696617767927
-0.8187218902896161,1.0150933574727214,1.299974972489041,-1.0385965029431998,-1.0775468741008716,-1.11130183293662,-1.123506823481187,-1.2556066538375037,0,1,0,0,0,-0.9104190064944588
-0.8386871189696672,1.1227762684691105,0.0286457152469074,-0.0782755887521092,-0.5006944382170674,-0.5002290642542508,-0.4826832059661251,1.468504416105462,0,1,0,0,0,0.1199743887236736
0.5389136599536503,-0.7406062783379425,1.299974972489041,-0.5912107214393791,-0.7689426902947213,-0.8923046557209733,-0.7599375057889682,1.6622114948152724,1,0,0,0,0,2.5404109377381365
0.9482008478946318,-0.9372446375487344,-1.5605158563057595,1.4385272298914795,1.856566750394528,1.4663302650168997,2.0021430660310537,0.2819432834216172,1,0,0,0,0,-0.0403475440899129
0.7834877112842362,-0.9185171747667544,0.4259361081350742,0.4933330890504157,0.3064241963528645,0.0843521104100964,0.3464640869003019,0.4957579991061961,1,0,0,0,0,1.568071414299367
1.0979400629949907,-0.7686974725109109,1.2205168939114075,-0.7878587749897265,-0.7452039069250174,-0.6706583191035244,-0.7311658331658429,-1.1504889809615548,0,1,0,0,0,-0.802959981257244
-0.1099562721479167,0.5141337280547451,1.8561815225324745,-1.156860367316136,-1.2104840609712133,-1.0883424514543345,-1.2019750215442555,-0.9978393808913236,0,1,0,0,0,-1.3809855444283914
-0.8586523476497183,1.1695949254240623,-0.6864769919517926,0.2439705223105812,-0.0567791892036048,-0.0313278501352653,-0.0249520505982237,0.5944538612205696,0,1,0,0,0,-0.4511183341095889
0.6886528750540092,-0.8436073236388343,1.1410588153337744,0.0024005357813665,-0.3012886579115548,-0.3660049878962738,-0.1452699542949292,1.3560174521916395,0,0,0,0,1,2.0568366581202477
-0.2946346374383563,-0.4784217993902156,-0.9248512276846926,-0.7860252267048747,-0.8282896487189809,-0.8755266461762262,-0.7337814397679453,-0.4485640096041301,0,0,0,0,1,2.5404109377381365
-0.6340435249991765,0.8278187296529178,-1.719432013461026,0.0629076291814734,-0.0187971358120786,-0.0454567002782102,0.0142820484333106,-0.6575886861140914,0,1,0,0,0,-0.8930869056497467
1.1927748992252178,-1.3445669530568105,-0.9248512276846926,-0.8822865116595903,-0.6739875568159057,-0.9700133315071704,-0.712856586951127,-0.6429027418314724,0,0,0,0,1,-1.2076645359812708
1.242687970925342,-1.166656056627995,-0.765935070529426,-0.0031001090731885,-0.1042567559430126,0.0163570190971739,0.009050835229106,-0.1707943752694372,1,0,0,0,0,-0.4337862332648769
-1.3328265288008536,1.038502685950199,0.6643103438679743,-1.0550984375068653,-1.1487632242099832,-1.1722324991780702,-1.1836657753295396,0.5756621690739928,0,0,0,1,0,1.1105039519989683
-2.2162878978929847,2.46178985738071,-0.0508123633307258,-0.5343707246089756,-0.4793295331843339,-0.5426156146830857,-0.4852988125682274,-0.7447042337403783,1,0,0,0,0,-1.137469527560187
-1.692200645041718,2.40560746903477,0.0286457152469074,-0.4578200837164161,-0.571910788326179,-0.5938326964512612,-0.6003855030607284,-0.3061261414006662,0,1,0,0,0,-0.9858136451689564
0.6487224176939139,-0.8295617265523484,0.0286457152469074,-0.0223523660641316,-0.1161261476278645,0.6088856719669279,-0.0641861496297581,-0.0653082378415947,1,0,0,0,0,-0.3315268382810757
-1.1681133921904585,0.4298601455358334,0.8232265010232409,1.2982607861003226,0.7028618786269193,0.314828978366886,0.5557126150684855,0.975972585809892,0,0,0,0,1,1.6633979689452834
-1.1930699280405168,0.9729565662132672,-1.7988900920386597,2.491900719538795,1.2156195994125232,1.7312462051971174,1.471174925804288,1.778488379834286,1,0,0,0,0,1.1235030276325024
0.6936441822240167,-0.717196949860465,-1.6399739348833928,-0.6966397478183532,-0.6431271384352907,-0.8746435930422921,-0.6919317341343085,0.5539753983053944,1,0,0,0,0,0.2083681030317052
0.8783225475144634,-0.890425980593786,-0.765935070529426,1.2996359473139614,1.915913708818788,1.2385025564619123,1.9550621471932124,-0.1572664624356271,1,0,0,0,0,0.3981546072813023
0.7086181037340533,-0.8716985178118026,0.5848522652903408,0.7931182336236726,1.5978140116647557,0.4296258857783138,1.7588916520355404,-0.1797428001011404,0,0,0,0,1,1.34275410331811
-1.3278352216308462,0.8652736552168779,0.7437684224456076,-0.4848649209179791,-0.3297751979551995,-0.4825680015755697,-0.2917439240126577,-0.5652093591750378,0,0,0,0,1,0.7933265065407376
-1.203052542380546,1.2819597021159423,-0.6070189133741593,0.1793379452695579,0.3254152230486276,0.523229517975324,0.3726201529213249,-0.5405222341981625,0,1,0,0,0,-0.8263583173976052
-1.063295941620209,1.0900032086006448,0.3464780295574408,-0.1099042966658015,-0.2039596460957689,-0.0304447970013312,-0.090342215650781,-0.3102318892646242,0,1,0,0,0,-0.4805829055455995
1.1179052916750418,-0.9185171747667544,-0.1302704419083592,0.7977021043358019,1.1040473175749148,1.0963310018985286,0.9689784582006478,-1.027105993870306,1,0,0,0,0,-0.920818267001286
-1.3328265288008536,1.113412537078119,-1.004309306262326,-0.252921062884236,-0.5291809782607121,-0.2397283897437033,-0.5036080587829435,1.1262008473962506,0,0,0,1,0,0.2490985400167785
-1.203052542380546,0.8090912668709378,0.4259361081350742,-0.4128981507375489,-0.5220593432498009,-0.3589405628248013,-0.5193016983955572,0.3641635162870313,1,0,0,0,0,0.3106274980155064
-0.9484958767099309,1.3521876875483716,-0.2097285204859925,-0.2102910652614334,0.2375817245807232,0.4817260206804232,0.1581404115489368,-1.3755155465823263,0,1,0,0,0,-1.21373077127692
0.8383920901543681,-0.946608368939726,1.0616007367561409,-0.6118381396439609,-0.6122667200546756,-0.7828060671131499,-0.6553132417048765,0.5944538612205696,1,0,0,0,0,2.5404109377381365
0.903279083364522,-0.8623347864208143,-1.957806249193926,2.9053658577728587,1.7331250768720676,2.0562097584848518,1.9393685075805984,2.3132357202182443,1,0,0,0,0,1.4484799184708537
-1.4176787506910586,0.9916840289952472,1.8561815225324745,-0.3409313805571187,-0.2917931445636733,0.0145909128293057,-0.3362092362483966,0.2202517898759929,0,0,0,1,0,0.2005686576515848
0.6986354893940312,-0.7452881440334367,1.3794330510666744,-0.8850368340868678,-0.8805149721323294,-0.680371903576799,-0.9168739019151058,-0.1457387857406682,1,0,0,0,0,-0.5698432248958667
0.2344439225829179,-0.1413274693145687,-1.957806249193926,1.8354904335618776,0.8547900921930242,1.4972371247045917,1.052677869467921,1.520352642336213,0,1,0,0,0,-0.3167945525630704
-1.0133828699200846,0.5843617134871744,-0.6070189133741593,0.3576505159713881,0.2043474278631378,0.3854732290816108,0.249686642622517,0.4793350076503643,1,0,0,0,0,0.3002282375086791
0.1096612433326176,0.2706767118890016,-0.2097285204859925,-0.0709413956127023,0.114140051058263,0.0172400722311079,-0.0040271977814053,-1.1753340193178132,0,1,0,0,0,-1.2700600990222342
0.6187745746738408,-0.7452881440334367,1.8561815225324745,-0.0416046230550747,-0.3250274412812587,-0.3721863598338122,-0.3335936296462943,-0.1228413457301334,1,0,0,0,0,1.8471182378992312
0.8084442471342949,-0.8482891893343284,0.5053941867127075,-0.6961813607471403,-0.8472806754147441,-0.8207773518723145,-0.8671773764751622,0.2401488756782506,1,0,0,0,0,0.1546385904130978
-1.287904764270751,0.8605917895213837,0.7437684224456076,-0.4931158881998118,-0.5624152749782975,-0.0834279850373748,-0.4800675993640228,-0.4308777111132345,0,0,0,1,0,-0.4797163005033639
-1.108217706150319,1.8016467943158987,0.8232265010232409,-0.7016820056016955,-0.8496545537517144,-0.8984860276585117,-0.8724085896793669,-0.2514881121341489,0,1,0,0,0,-1.0811401998148726
-0.4343912381986932,-0.3145565000478863,0.4259361081350742,-0.6361326544182463,-0.6027712067067941,-0.3880813162446253,-0.5951542898565237,-0.5021492830080939,1,0,0,0,0,-0.8896204854808043
0.5888267316537675,-0.7780612039019026,1.2205168939114075,-0.7053491021713989,-0.8354112837298922,-0.8057654485954355,-0.8227120642394232,1.2445306063472437,1,0,0,0,0,1.3392876831491676
-1.4226700578610734,1.005729626081733,1.8561815225324745,-0.6333823319909687,-0.1636037143672723,-0.4684391514326247,-0.1138826750697017,-0.9048810382278656,0,0,0,1,0,-0.1677384852985466
1.1827922848851955,-1.302430161797353,-0.5275608347965259,0.3966134170244872,0.2209645762219305,-0.1134517915911328,0.2130681501930849,0.4834407555143225,0,0,0,0,1,0.7664617502314338
0.8383920901543681,-0.8482891893343284,-0.3686446776412592,-0.6269649129939877,-0.7784382036426027,-0.6406345125497663,-0.7207034067574338,0.6262997260628076,1,0,0,0,0,0.0809771618230715
-1.1231916276603484,1.914011571007782,1.0616007367561409,0.1568769787801243,0.3705189114510649,0.4004851323584898,0.4693975971991097,-1.244500079487566,0,1,0,0,0,-1.218063796488098
0.8633486260044267,-0.0430082897091711,-1.4015996991504929,-0.405563957598142,-0.5268070999237416,-0.5832360588440525,-0.5323797314060686,0.6345638595838511,0,1,0,0,0,-0.9433499980994116
0.8284094758143461,-0.8436073236388343,-1.5605158563057595,-0.6764707166849843,-0.4033654264012815,-0.6097276528620743,-0.4565271399451022,-1.448418890064144,1,0,0,0,0,-0.2760641155779971
0.5888267316537675,-0.7406062783379425,-0.2891865990636258,0.0817014991012036,0.3871360598098577,-0.2529741867527142,0.4144698585549615,0.0761295122924435,1,0,0,0,0,2.1937602547934727
1.242687970925342,-1.3820218786207703,-0.765935070529426,0.45803728456702,1.282088192847694,1.502535443508196,1.5653367634799706,-1.3405114141524288,0,0,0,0,1,-0.7301651577094532
-1.2379916925706267,1.061912014427673,0.2670199509798075,0.0184440832738191,-0.1279955393127164,-0.3880813162446253,-0.0694173628339627,0.4116954434813137,0,0,0,1,0,1.1165701872946177
1.1827922848851955,-0.6937876213829908,-0.8453931491070593,-0.3560581539071454,-0.6811091918268168,-0.5991310152548656,-0.6370039954901604,2.032518369468402,0,1,0,0,0,-0.2916630063382379
-1.252965614080663,1.075957611514159,0.5053941867127075,0.6450592096218959,0.358649519766213,0.358981635063589,0.4249322849633707,0.6345112217907235,0,0,0,1,0,0.2283000190031241
-0.9035741121798212,1.4270975386762916,0.5053941867127075,-0.4550697612891385,-0.5695369099892087,-0.5249545520044046,-0.5088392719871481,0.10350116471883,0,1,0,0,0,-1.062941493927925
